SellerID,URL,Price,Year,Contact,Class,Category,Length,Make,Material,Fuel Type,Zip,Location,Engine Type
34869,https://www.boattrader.com/listing/2015-godfrey-swpe-103686324/,"$32,700 ",2015,(334) 345-3091,Power, Pontoon Boats,24',Godfrey,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2019-nautique-gs24-103642205/,Request a Price,2019,(334) 345-3091,Power, Ski and Wakeboard Boats,24',Nautique,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2010-cobalt-232wss-103638047/,"$49,333 ",2010,(334) 345-3091,Power, Sports Fishing Boats,23',Cobalt,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2019-godfrey-sweetwater-103642160/,Request a Price,2019,(334) 345-3091,Power, Pontoon Boats,22',Godfrey,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2020-godfrey-monaco-103668034/,Request a Price,2020,(334) 345-3091,Power, Pontoon Boats,25',Godfrey,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2019-godfrey-premium-103642177/,Request a Price,2019,(334) 345-3091,Power, Pontoon Boats,26',Godfrey,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2019-scarab-sbi215-103642139/,Request a Price,2019,(334) 345-3091,Power, Jet Boats,21',Scarab,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2010-centurion-falcon-v-drive-103638032/,"$40,725 ",2010,(334) 345-3091,Power, Ski and Wakeboard Boats,21',Centurion,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2009-centurion-typhoon-103644458/,"$42,795 ",2009,(334) 345-3091,Power, Ski and Wakeboard Boats,23',Centurion,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2012-chaparral-204-extrene-103638007/,"$38,947 ",2012,(334) 345-3091,Power, Sports Fishing Boats,20',Chaparral,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2006-smoker-craft-8524-deluxe-103637989/,"$16,218 ",2006,(334) 345-3091,Power, Pontoon Boats,24',Smoker Craft,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2013-mastercraft-x25-103638000/,"$67,745 ",2013,(334) 345-3091,Power, Ski and Wakeboard Boats,23',Mastercraft,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2019-sea-ray-slx310-103642199/,Request a Price,2019,(334) 345-3091,Power, Sports Fishing Boats,32',Sea Ray,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2015-sea-ray-370-venture-103639685/,"$250,000 ",2015,(334) 345-3091,Power, Unspecified,37',Sea Ray,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/1996-sea-ray-210br-signature-select-103638027/,"$12,950 ",1996,(334) 345-3091,Power, Sports Fishing Boats,21',Sea Ray,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2019-key-west-239fs-103642100/,Request a Price,2019,(334) 345-3091,Power, Freshwater Fishing,24',Key West,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2010-godfrey-aqua-patio-103638029/,"$28,000 ",2010,(334) 345-3091,Power, Pontoon Boats,25',Godfrey,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2018-supreme-s202-103656312/,Request a Price,2018,(334) 345-3091,Power, Ski and Wakeboard Boats,20',Supreme,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2018-supreme-s224-103642135/,Request a Price,2018,(334) 345-3091,Power, Ski and Wakeboard Boats,22',Supreme,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2002-sea-ray-240-sundeck-103684340/,"$19,500 ",2002,(334) 345-3091,Power, Deck Boats,26',Sea Ray,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2006-bryant-206br-103638036/,"$15,900 ",2006,(334) 345-3091,Power, Sports Fishing Boats,20',Bryant,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/1998-cobalt-252-103638038/,"$18,000 ",1998,(334) 345-3091,Power, Sports Fishing Boats,25',Cobalt,Other,Other,35010,"Alexander City, AL",Other
34869,https://www.boattrader.com/listing/2007-sea-doo-sea-doo-103638048/,"$3,067 ",2007,(334) 345-3091,PWC, Personal Watercraft,13',Sea-Doo,Other,Other,35010,"Alexander City, AL",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103720116/,"$61,495 ",2020,(918) 417-1663,Power, Bass Boats,19',Skeeter,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103720116/,"$61,495 ",2020,(918) 417-1663,Power, Bass Boats,19',Skeeter,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103720100/,"$57,495 ",2020,(918) 417-1663,Power, Bass Boats,19',Skeeter,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-skeeter-fx-series-103649400/,"$70,895 ",2019,(918) 417-1663,Power, Bass Boats,21',Skeeter,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-yamaha-boats-ar240-103636865/,"$58,699 ",2020,(507) 593-7240,Power, Cruisers,24',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
10610,https://www.boattrader.com/listing/2020-yamaha-boats-exr-103692995/,"$9,399 ",2020,(507) 593-7240,PWC, Personal Watercraft,10',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
10610,https://www.boattrader.com/listing/2020-yamaha-boats-sx210-103682008/,"$43,199 ",2020,(507) 593-7240,Power, Cruisers,21',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2013-bass-cat-puma-103649455/,"$39,950 ",2013,(918) 417-1663,Power, Bass Boats,19',Bass Cat,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/1995-lowe-1930-103649275/,"$5,995 ",1995,(918) 417-1663,Power, Other,19',Lowe,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-ex-103649296/,"$7,799 ",2019,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2007-bryant-206rb-103649481/,"$18,900 ",2007,(918) 417-1663,Power, Bowrider,20',Bryant,Other,Other,74145,"Tulsa, OK",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-ex-103720083/,"$8,899 ",2020,(405) 296-6323,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-gp-103720054/,"$14,399 ",2020,(405) 296-6323,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
10610,https://www.boattrader.com/listing/2020-yamaha-boats-242xe-103682010/,"$78,999 ",2020,(507) 593-7240,Power, Cruisers,24',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-g3-sportsman-103649439/,"$26,500 ",2019,(918) 417-1663,Power, Freshwater Fishing,18',G3,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-sea-doo-spark-3-up-103704733/,"$8,249 ",2020,(507) 593-7240,PWC, Personal Watercraft,10',Sea-Doo,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2017-g3-sportsman-17-103677462/,"$16,999 ",2017,(918) 417-1663,Power, Other,17',G3,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-ex-103649292/,"$9,299 ",2019,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-g3-gator-tough-103657319/,"$29,000 ",2020,(918) 417-1663,Power, Jon Boats,15',G3,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2003-ranger-521-35th-103649284/,"$21,900 ",2003,(918) 417-1663,Power, Other,21',Ranger,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-bennington-25rsb-103622214/,"$95,112 ",2020,(507) 593-7240,Power, Pontoon Boats,27',Bennington,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-ex-103720119/,"$7,899 ",2020,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-yamaha-boats-242se-103692994/,"$72,999 ",2020,(507) 593-7240,Power, Cruisers,24',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103649335/,"$10,499 ",2019,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2019-bennington-25rxsba-103584971/,"$99,244 ",2019,(507) 593-7240,Power, Pontoon Boats,27',Bennington,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2020-skeeter-fx-series-103649359/,"$82,900 ",2020,(918) 417-1663,Power, Bass Boats,21',Skeeter,Other,Other,74145,"Tulsa, OK",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-fx-103720060/,"$14,199 ",2020,(405) 296-6323,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-vx-103720086/,"$11,799 ",2020,(405) 296-6323,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
10610,https://www.boattrader.com/listing/2020-yamaha-boats-gp1800r-svho-103692997/,"$14,399 ",2020,(507) 593-7240,PWC, Personal Watercraft,11',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-skeeter-250-zx-103689739/,"$59,900 ",2019,(918) 417-1663,Power, Other,20',Skeeter,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-fx-103720126/,"$14,199 ",2020,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103658561/,"$59,295 ",2020,(918) 417-1663,Power, Bass Boats,21',Skeeter,Other,Other,74145,"Tulsa, OK",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-ar-103720084/,"$38,599 ",2020,(405) 296-6323,Power, Bowrider,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
10068,https://www.boattrader.com/listing/2013-sea-ray-210-slx-103720059/,"$33,998 ",2013,(405) 296-6323,Power, Other,21',Sea Ray,Other,Other,73127,"Oklahoma City, OK",Other
59354,https://www.boattrader.com/listing/2015-harris-cruiser-220-103684336/,"$21,995 ",2015,(918) 417-1663,Power, Other,22',Harris,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-sea-doo-spark-2-up-trixx-103704735/,"$8,149 ",2020,(507) 593-7240,PWC, Personal Watercraft,10',Sea-Doo,Other,Other,55901,"Rochester, MN",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-ex-103720055/,"$8,899 ",2020,(405) 296-6323,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
59354,https://www.boattrader.com/listing/2014-triton-20xs-103649456/,"$36,500 ",2014,(918) 417-1663,Power, Bass Boats,20',Triton,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-suncatcher-v-series-103649343/,"$38,500 ",2019,(918) 417-1663,Power, Pontoon Boats,22',SunCatcher,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-fx-103649421/,"$15,499 ",2019,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-yamaha-boats-242--103720104/,"$68,999 ",2020,(918) 417-1663,Power, Bowrider,24',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-yamaha-boats-ar-103720101/,"$58,699 ",2020,(918) 417-1663,Power, Bowrider,24',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-g3-sportsman-103720109/,"$23,995 ",2020,(918) 417-1663,Power, Freshwater Fishing,17',G3,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103720103/,"$61,495 ",2020,(918) 417-1663,Power, Bass Boats,19',Skeeter,Other,Other,74145,"Tulsa, OK",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-vx-103720081/,"$10,999 ",2020,(405) 296-6323,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
10610,https://www.boattrader.com/listing/2019-yamaha-boats-vx-cruiser-ho-103636883/,"$10,499 ",2019,(507) 593-7240,PWC, Personal Watercraft,132',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2014-skeeter-fx-series-103649426/,"$43,500 ",2014,(918) 417-1663,Power, Bass Boats,21',Skeeter,Other,Other,74145,"Tulsa, OK",Other
10068,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-vx-103720041/,"$11,799 ",2020,(405) 296-6323,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,73127,"Oklahoma City, OK",Other
10610,https://www.boattrader.com/listing/2020-yamaha-boats-vx-limited-103713365/,"$11,399 ",2020,(507) 593-7240,PWC, Personal Watercraft,10',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-ar-103649354/,"$44,240 ",2019,(918) 417-1663,Power, Bowrider,21',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
10068,https://www.boattrader.com/listing/1979-baja-180-br-103615466/,Request a Price,1979,(405) 296-6323,Power, Other,18',Baja,Other,Other,73127,"Oklahoma City, OK",Other
10610,https://www.boattrader.com/listing/2019-bennington-21ssrcx-103567170/,"$29,067 ",2019,(507) 593-7240,Power, Pontoon Boats,1',Bennington,Other,Other,55901,"Rochester, MN",Other
10610,https://www.boattrader.com/listing/2017-lowe-bay-20-103637868/,"$28,999 ",2017,(507) 593-7240,Power, Freshwater Fishing,20',Lowe,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-sx-103649480/,"$28,735 ",2019,(918) 417-1663,Power, Bowrider,19',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-g3-gator-tough-103649348/,"$10,500 ",2020,(918) 417-1663,Power, Jon Boats,15',G3,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-bennington-23sbrxpsg-103668016/,"$60,509 ",2020,(507) 593-7240,Power, Pontoon Boats,23',Bennington,Other,Other,55901,"Rochester, MN",Other
10610,https://www.boattrader.com/listing/2020-monterey-238ss-bowrider--103673618/,"$80,074 ",2020,(507) 593-7240,Power, Cruisers,23',Monterey,Other,Other,55901,"Rochester, MN",Other
10610,https://www.boattrader.com/listing/2020-monterey-238ss-bowrider--103673618/,"$80,074 ",2020,(507) 593-7240,Power, Cruisers,23',Monterey,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103720108/,"$34,295 ",2020,(918) 417-1663,Power, Bass Boats,19',Skeeter,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2019-yamaha-boats-275sd-103622252/,"$129,999 ",2019,(507) 593-7240,Power, Cruisers,27',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103692138/,"$61,495 ",2020,(918) 417-1663,Power, Bass Boats,21',Skeeter,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-skeeter-zx-series-103682007/,"$48,295 ",2020,(918) 417-1663,Power, Bass Boats,20',Skeeter,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-sea-doo-spark-2-up-trixx-103704734/,"$8,149 ",2020,(507) 593-7240,PWC, Personal Watercraft,10',Sea-Doo,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103649486/,"$12,299 ",2019,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-ex-103649293/,"$9,299 ",2019,(918) 417-1663,PWC, Personal Watercraft,8',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-ar-103649339/,"$43,890 ",2019,(918) 417-1663,Power, Bowrider,21',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2020-bennington-23spdxpsg-103668018/,"$60,509 ",2020,(507) 593-7240,Power, Pontoon Boats,23',Bennington,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-g3-bay-103649384/,"$33,000 ",2019,(918) 417-1663,Power, Bay Boats,20',G3,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2018-south-bay-523rs-103640100/,"$34,999 ",2018,(507) 593-7240,Power, Pontoon Boats,25',South Bay,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2016-suncatcher-elite-series-103649375/,"$59,950 ",2016,(918) 417-1663,Power, Pontoon Boats,32',SunCatcher,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2020-suncatcher-v-series-103720107/,"$30,495 ",2020,(918) 417-1663,Power, Pontoon Boats,20',SunCatcher,Other,Other,74145,"Tulsa, OK",Other
10068,https://www.boattrader.com/listing/2019-bayliner-element-103579045/,"$16,486 ",2019,(405) 296-6323,Power, Bowrider,16',Bayliner,Other,Other,73127,"Oklahoma City, OK",Other
59354,https://www.boattrader.com/listing/2019-bayliner-bowrider-103579122/,"$25,216 ",2019,(918) 417-1663,Power, Bowrider,19',Bayliner,Other,Other,74145,"Tulsa, OK",Other
10610,https://www.boattrader.com/listing/2019-yamaha-boats-super-jet-103637872/,"$7,499 ",2019,(507) 593-7240,PWC, Personal Watercraft,88',Yamaha Boats,Other,Other,55901,"Rochester, MN",Other
59354,https://www.boattrader.com/listing/2019-yamaha-boats-242-e-series-103649281/,"$66,812 ",2019,(918) 417-1663,Power, Bowrider,24',Yamaha Boats,Other,Other,74145,"Tulsa, OK",Other
59354,https://www.boattrader.com/listing/2019-suncatcher-v-series-103649473/,"$34,500 ",2019,(918) 417-1663,Power, Pontoon Boats,22',SunCatcher,Other,Other,74145,"Tulsa, OK",Other
